"n","dt","x1","x2","x3"
20,30,-0.63143592979759,0.582767459563911,0.88660896429792
18,30,-0.63143592979759,0.582767459563911,0.88660896429792
22,30,-0.63143592979759,0.582767459563911,0.88660896429792
20,30,-0.63143592979759,0.582767459563911,0.88660896429792
20,30,0.359954799059778,0.778993394225836,-0.470571145415306
25,30,0.359954799059778,0.778993394225836,-0.470571145415306
24,30,0.359954799059778,0.778993394225836,-0.470571145415306
21,30,0.359954799059778,0.778993394225836,-0.470571145415306
25,30,0.359954799059778,0.778993394225836,-0.470571145415306
22,30,0.359954799059778,0.778993394225836,-0.470571145415306
17,30,0.359954799059778,0.778993394225836,-0.470571145415306
27,30,0.359954799059778,0.778993394225836,-0.470571145415306
24,30,0.395938246607936,0.451680924044922,-0.413681216305122
12,30,0.532675347290933,-0.79210646264255,-0.197499485686421
14,30,0.532675347290933,-0.79210646264255,-0.197499485686421
14,30,0.532675347290933,-0.79210646264255,-0.197499485686421
11,30,0.532675347290933,-0.79210646264255,-0.197499485686421
13,30,0.532675347290933,-0.79210646264255,-0.197499485686421
12,30,0.532675347290933,-0.79210646264255,-0.197499485686421
11,30,0.532675347290933,-0.79210646264255,-0.197499485686421
18,30,0.532675347290933,-0.79210646264255,-0.197499485686421
14,30,0.532675347290933,-0.79210646264255,-0.197499485686421
17,30,0.532675347290933,-0.79210646264255,-0.197499485686421
10,30,0.532675347290933,-0.79210646264255,-0.197499485686421
13,30,0.532675347290933,-0.79210646264255,-0.197499485686421
14,30,0.532675347290933,-0.79210646264255,-0.197499485686421
15,30,0.532675347290933,-0.79210646264255,-0.197499485686421
12,30,0.462504141847603,-0.323875620456723,-0.16069751434649
20,30,0.364264454226941,0.331647558603436,-0.109174754470587
16,30,0.364264454226941,0.331647558603436,-0.109174754470587
25,30,0.364264454226941,0.331647558603436,-0.109174754470587
28,30,0.364264454226941,0.331647558603436,-0.109174754470587
25,30,0.364264454226941,0.331647558603436,-0.109174754470587
19,30,0.364264454226941,0.331647558603436,-0.109174754470587
18,30,0.364264454226941,0.331647558603436,-0.109174754470587
13,30,0.364264454226941,0.331647558603436,-0.109174754470587
18,30,0.364264454226941,0.331647558603436,-0.109174754470587
20,30,0.0331634497735649,0.409656070778146,0.0229754240252078
23,30,-0.581738415639848,0.554529021959752,0.268397184088826
23,30,-0.581738415639848,0.554529021959752,0.268397184088826
20,30,-0.581738415639848,0.554529021959752,0.268397184088826
23,30,-0.581738415639848,0.554529021959752,0.268397184088826
22,30,-0.581738415639848,0.554529021959752,0.268397184088826
25,30,-0.581738415639848,0.554529021959752,0.268397184088826
20,30,-0.581738415639848,0.554529021959752,0.268397184088826
16,30,-0.581738415639848,0.554529021959752,0.268397184088826
20,30,-0.581738415639848,0.554529021959752,0.268397184088826
22,30,0.378177252068946,0.655902141535824,0.192328017056835
22,30,0.423887521959841,0.660729432944208,0.188705675769597
18,30,0.423887521959841,0.660729432944208,0.188705675769597
19,30,0.423887521959841,0.660729432944208,0.188705675769597
25,30,0.423887521959841,0.660729432944208,0.188705675769597
18,30,0.423887521959841,0.660729432944208,0.188705675769597
21,30,0.423887521959841,0.660729432944208,0.188705675769597
21,30,0.423887521959841,0.660729432944208,0.188705675769597
23,30,0.423887521959841,0.660729432944208,0.188705675769597
19,30,0.345306571597528,0.204249562965216,0.0826202662612655
13,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
13,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
11,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
16,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
16,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
13,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
16,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
15,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
15,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
15,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
17,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
14,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
10,30,0.210596370976418,-0.578287356998771,-0.0992404357530177
14,30,0.0214970992279372,-0.593173155195213,-0.241710763058758
14,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
17,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
11,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
19,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
17,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
21,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
15,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
17,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
13,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
15,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
13,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
16,30,-0.318881589919329,-0.619967591948807,-0.498157352209091
19,30,-0.69705702246804,-0.415102079069536,-0.612653814844395
17,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
15,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
22,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
19,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
18,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
20,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
17,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
22,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
20,30,-0.917659358121455,-0.295597196556628,-0.679443418048322
20,30,-0.845542920427397,-0.332170373667032,-0.653875531069934
12,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
15,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
15,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
15,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
17,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
19,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
16,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
16,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
17,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
13,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
16,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
14,30,-0.196494981180876,-0.661328967660666,-0.423764548264444
14,30,-0.242593961734591,-0.673249479216923,-0.442992334486917
16,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
14,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
18,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
13,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
12,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
21,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
15,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
15,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
12,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
13,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
16,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
17,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
12,30,-0.841880708932877,-0.828216129448265,-0.692953555379063
18,30,-0.504613035151528,-0.0995652588963923,0.279820616538119
16,30,-0.374894699081779,0.180685075931251,0.653964528813958
26,30,-0.374894699081779,0.180685075931251,0.653964528813958
20,30,-0.374894699081779,0.180685075931251,0.653964528813958
23,30,-0.374894699081779,0.180685075931251,0.653964528813958
22,30,-0.374894699081779,0.180685075931251,0.653964528813958
22,30,-0.374894699081779,0.180685075931251,0.653964528813958
16,30,-0.374894699081779,0.180685075931251,0.653964528813958
17,30,-0.374894699081779,0.180685075931251,0.653964528813958
17,30,-0.374894699081779,0.180685075931251,0.653964528813958
28,30,-0.357004291444485,0.765600960302566,0.61502700132717
32,30,-0.349848128389567,0.999567314051092,0.599451990332454
26,30,-0.349848128389567,0.999567314051092,0.599451990332454
22,30,-0.349848128389567,0.999567314051092,0.599451990332454
24,30,-0.349848128389567,0.999567314051092,0.599451990332454
23,30,-0.349848128389567,0.999567314051092,0.599451990332454
21,30,-0.349848128389567,0.999567314051092,0.599451990332454
21,30,-0.349848128389567,0.999567314051092,0.599451990332454
28,30,-0.64942392377582,0.703204945444928,0.352431872626767
25,30,-0.843267085496336,0.511441059876233,0.192595325876027
19,30,-0.843267085496336,0.511441059876233,0.192595325876027
25,30,-0.843267085496336,0.511441059876233,0.192595325876027
22,30,-0.843267085496336,0.511441059876233,0.192595325876027
22,30,-0.843267085496336,0.511441059876233,0.192595325876027
20,30,-0.843267085496336,0.511441059876233,0.192595325876027
21,30,-0.843267085496336,0.511441059876233,0.192595325876027
21,30,-0.843267085496336,0.511441059876233,0.192595325876027
16,30,-0.77141377213411,-0.131742946337909,0.39851643005386
17,30,-0.699560458771884,-0.77492695255205,0.604437534231693
12,30,-0.699560458771884,-0.77492695255205,0.604437534231693
15,30,-0.699560458771884,-0.77492695255205,0.604437534231693
16,30,-0.699560458771884,-0.77492695255205,0.604437534231693
18,30,-0.699560458771884,-0.77492695255205,0.604437534231693
14,30,-0.699560458771884,-0.77492695255205,0.604437534231693
13,30,-0.699560458771884,-0.77492695255205,0.604437534231693
16,30,-0.699560458771884,-0.77492695255205,0.604437534231693
15,30,-0.699560458771884,-0.77492695255205,0.604437534231693
16,30,-0.699560458771884,-0.77492695255205,0.604437534231693
20,30,-0.699560458771884,-0.77492695255205,0.604437534231693
15,30,-0.699560458771884,-0.77492695255205,0.604437534231693
19,30,-0.69631054448454,0.195919974584525,0.143166179450131
21,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
21,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
30,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
22,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
27,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
16,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
23,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
22,30,-0.695149860810488,0.542651019990444,-0.0215735901147127
21,30,0.536942999676934,0.228112872091255,0.288430565679889
18,30,0.826847202144563,0.154103896114975,0.361372719984502
17,30,0.826847202144563,0.154103896114975,0.361372719984502
18,30,0.826847202144563,0.154103896114975,0.361372719984502
19,30,0.826847202144563,0.154103896114975,0.361372719984502
17,30,0.826847202144563,0.154103896114975,0.361372719984502
14,30,0.826847202144563,0.154103896114975,0.361372719984502
16,30,0.826847202144563,0.154103896114975,0.361372719984502
21,30,0.826847202144563,0.154103896114975,0.361372719984502
14,30,0.826847202144563,0.154103896114975,0.361372719984502
12,30,0.826847202144563,0.154103896114975,0.361372719984502
16,30,0.826847202144563,0.154103896114975,0.361372719984502
14,30,0.434673041271578,-0.733326781408063,-0.691791643887492
13,30,0.404505798127502,-0.801590679679066,-0.772804287262261
16,30,0.404505798127502,-0.801590679679066,-0.772804287262261
15,30,0.404505798127502,-0.801590679679066,-0.772804287262261
17,30,0.404505798127502,-0.801590679679066,-0.772804287262261
12,30,0.404505798127502,-0.801590679679066,-0.772804287262261
16,30,0.404505798127502,-0.801590679679066,-0.772804287262261
13,30,0.404505798127502,-0.801590679679066,-0.772804287262261
11,30,0.404505798127502,-0.801590679679066,-0.772804287262261
15,30,0.404505798127502,-0.801590679679066,-0.772804287262261
15,30,0.404505798127502,-0.801590679679066,-0.772804287262261
12,30,0.404505798127502,-0.801590679679066,-0.772804287262261
15,30,0.404505798127502,-0.801590679679066,-0.772804287262261
14,30,0.404505798127502,-0.801590679679066,-0.772804287262261
14,30,0.590398605680093,-0.112698418853272,-0.790866493580065
24,30,0.641096644103527,0.0751812886446714,-0.795792549848557
15,30,0.641096644103527,0.0751812886446714,-0.795792549848557
17,30,0.641096644103527,0.0751812886446714,-0.795792549848557
19,30,0.641096644103527,0.0751812886446714,-0.795792549848557
18,30,0.641096644103527,0.0751812886446714,-0.795792549848557
17,30,0.641096644103527,0.0751812886446714,-0.795792549848557
23,30,0.641096644103527,0.0751812886446714,-0.795792549848557
16,30,0.641096644103527,0.0751812886446714,-0.795792549848557
18,30,0.641096644103527,0.0751812886446714,-0.795792549848557
16,30,0.641096644103527,0.0751812886446714,-0.795792549848557
18,30,0.434449668973684,0.509846176952124,-0.430994394235313
19,30,0.331126181408763,0.72717862110585,-0.248595316428691
19,30,0.331126181408763,0.72717862110585,-0.248595316428691
26,30,0.331126181408763,0.72717862110585,-0.248595316428691
17,30,0.331126181408763,0.72717862110585,-0.248595316428691
26,30,0.331126181408763,0.72717862110585,-0.248595316428691
23,30,0.331126181408763,0.72717862110585,-0.248595316428691
21,30,0.331126181408763,0.72717862110585,-0.248595316428691
22,30,0.331126181408763,0.72717862110585,-0.248595316428691
25,30,-0.0283762000501156,0.188178011588752,-0.441514191310853
13,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
18,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
14,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
16,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
16,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
14,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
16,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
20,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
18,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
14,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
15,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
15,30,-0.567629772238433,-0.620322902686894,-0.730892503634095
20,30,-0.0985629233065993,-0.270216981018893,0.274113744660281
16,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
20,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
15,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
15,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
14,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
16,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
17,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
19,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
16,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
17,30,-0.0738751944154501,-0.251790353562683,0.327008810359985
20,30,0.0276410638354719,-0.160337798204273,0.0731476896442473
18,30,0.43370609683916,0.205472423229367,-0.942296793218702
13,30,0.43370609683916,0.205472423229367,-0.942296793218702
16,30,0.43370609683916,0.205472423229367,-0.942296793218702
18,30,0.43370609683916,0.205472423229367,-0.942296793218702
19,30,0.43370609683916,0.205472423229367,-0.942296793218702
23,30,0.43370609683916,0.205472423229367,-0.942296793218702
12,30,0.43370609683916,0.205472423229367,-0.942296793218702
17,30,0.43370609683916,0.205472423229367,-0.942296793218702
15,30,0.43370609683916,0.205472423229367,-0.942296793218702
24,30,0.43370609683916,0.205472423229367,-0.942296793218702
19,30,0.43370609683916,0.205472423229367,-0.942296793218702
17,30,0.619591389262282,-0.317524925805628,-0.584182076512233
17,30,0.644376094918698,-0.387257905676961,-0.536433447618037
16,30,0.644376094918698,-0.387257905676961,-0.536433447618037
15,30,0.644376094918698,-0.387257905676961,-0.536433447618037
16,30,0.644376094918698,-0.387257905676961,-0.536433447618037
14,30,0.644376094918698,-0.387257905676961,-0.536433447618037
15,30,0.644376094918698,-0.387257905676961,-0.536433447618037
19,30,0.644376094918698,-0.387257905676961,-0.536433447618037
15,30,0.644376094918698,-0.387257905676961,-0.536433447618037
15,30,0.644376094918698,-0.387257905676961,-0.536433447618037
17,30,0.644376094918698,-0.387257905676961,-0.536433447618037
21,30,0.644376094918698,-0.387257905676961,-0.536433447618037
18,30,0.642287253945445,0.245792634474734,0.123362562256969
22,30,0.641483853571117,0.489273611456156,0.37713025836274
15,30,0.641483853571117,0.489273611456156,0.37713025836274
18,30,0.641483853571117,0.489273611456156,0.37713025836274
18,30,0.641483853571117,0.489273611456156,0.37713025836274
21,30,0.641483853571117,0.489273611456156,0.37713025836274
19,30,0.641483853571117,0.489273611456156,0.37713025836274
18,30,0.641483853571117,0.489273611456156,0.37713025836274
19,30,0.641483853571117,0.489273611456156,0.37713025836274
22,30,0.641483853571117,0.489273611456156,0.37713025836274
16,30,0.563884181698086,0.473433224251494,0.329828148096567
19,30,-0.600110896397382,0.235827416181564,-0.379703505896032
15,30,-0.600110896397382,0.235827416181564,-0.379703505896032
22,30,-0.600110896397382,0.235827416181564,-0.379703505896032
20,30,-0.600110896397382,0.235827416181564,-0.379703505896032
18,30,-0.600110896397382,0.235827416181564,-0.379703505896032
22,30,-0.600110896397382,0.235827416181564,-0.379703505896032
18,30,-0.600110896397382,0.235827416181564,-0.379703505896032
21,30,-0.600110896397382,0.235827416181564,-0.379703505896032
17,30,-0.600110896397382,0.235827416181564,-0.379703505896032
20,30,-0.600110896397382,0.235827416181564,-0.379703505896032
18,30,-0.109766415527297,0.431612265399761,-0.464839498615927
25,30,0.202270981390029,0.556202623993158,-0.519016948528588
21,30,0.202270981390029,0.556202623993158,-0.519016948528588
21,30,0.202270981390029,0.556202623993158,-0.519016948528588
25,30,0.202270981390029,0.556202623993158,-0.519016948528588
24,30,0.202270981390029,0.556202623993158,-0.519016948528588
23,30,0.202270981390029,0.556202623993158,-0.519016948528588
17,30,0.202270981390029,0.556202623993158,-0.519016948528588
20,30,0.202270981390029,0.556202623993158,-0.519016948528588
18,30,0.107104598751499,0.131587395056461,-0.217411895023866
15,30,-0.140327996108681,-0.972412200178951,0.566761244088411
15,30,-0.140327996108681,-0.972412200178951,0.566761244088411
15,30,-0.140327996108681,-0.972412200178951,0.566761244088411
18,30,-0.140327996108681,-0.972412200178951,0.566761244088411
11,30,-0.140327996108681,-0.972412200178951,0.566761244088411
17,30,-0.140327996108681,-0.972412200178951,0.566761244088411
14,30,-0.140327996108681,-0.972412200178951,0.566761244088411
12,30,-0.140327996108681,-0.972412200178951,0.566761244088411
13,30,-0.140327996108681,-0.972412200178951,0.566761244088411
11,30,-0.140327996108681,-0.972412200178951,0.566761244088411
15,30,-0.140327996108681,-0.972412200178951,0.566761244088411
15,30,-0.140327996108681,-0.972412200178951,0.566761244088411
14,30,-0.140327996108681,-0.972412200178951,0.566761244088411
13,30,-0.0444515361808814,-0.972918534830499,0.649322456680238
11,30,0.275136663578451,-0.974606317002326,0.924526498652995
10,30,0.275136663578451,-0.974606317002326,0.924526498652995
11,30,0.275136663578451,-0.974606317002326,0.924526498652995
8,30,0.275136663578451,-0.974606317002326,0.924526498652995
14,30,0.275136663578451,-0.974606317002326,0.924526498652995
18,30,0.275136663578451,-0.974606317002326,0.924526498652995
17,30,0.275136663578451,-0.974606317002326,0.924526498652995
14,30,0.275136663578451,-0.974606317002326,0.924526498652995
18,30,0.275136663578451,-0.974606317002326,0.924526498652995
11,30,0.275136663578451,-0.974606317002326,0.924526498652995
12,30,0.275136663578451,-0.974606317002326,0.924526498652995
12,30,0.275136663578451,-0.974606317002326,0.924526498652995
12,30,0.275136663578451,-0.974606317002326,0.924526498652995
12,30,0.275136663578451,-0.974606317002326,0.924526498652995
13,30,0.275136663578451,-0.974606317002326,0.924526498652995
16,30,-0.051179826259613,-0.680132920737378,0.00282716529909521
18,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
13,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
19,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
13,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
17,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
16,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
16,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
15,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
14,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
17,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
17,30,-0.159951989538968,-0.581975121982396,-0.304405945818871
15,30,-0.0373263805483778,-0.588829345690707,-0.289664456900209
16,30,0.759740077890456,-0.633381799794734,-0.193844778928906
13,30,0.759740077890456,-0.633381799794734,-0.193844778928906
14,30,0.759740077890456,-0.633381799794734,-0.193844778928906
16,30,0.759740077890456,-0.633381799794734,-0.193844778928906
14,30,0.759740077890456,-0.633381799794734,-0.193844778928906
16,30,0.759740077890456,-0.633381799794734,-0.193844778928906
13,30,0.759740077890456,-0.633381799794734,-0.193844778928906
12,30,0.759740077890456,-0.633381799794734,-0.193844778928906
19,30,0.759740077890456,-0.633381799794734,-0.193844778928906
17,30,0.759740077890456,-0.633381799794734,-0.193844778928906
16,30,0.759740077890456,-0.633381799794734,-0.193844778928906
12,30,0.759740077890456,-0.633381799794734,-0.193844778928906
15,30,0.759740077890456,-0.633381799794734,-0.193844778928906
13,30,0.0715652982919262,-0.737115254840599,-0.439690958457784
10,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
11,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
16,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
13,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
15,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
15,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
14,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
12,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
15,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
10,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
17,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
19,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
12,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
13,30,-0.358543938957155,-0.801948664244264,-0.593344820663333
14,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
15,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
16,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
17,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
20,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
21,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
11,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
18,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
16,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
24,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
19,30,-0.369374312460423,-0.132145097944885,-0.965249365661293
15,30,-0.226766919903457,-0.405886687617749,-0.732199841830879
18,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
13,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
13,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
19,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
15,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
13,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
10,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
9,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
14,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
13,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
15,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
14,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
14,30,-0.0128558310680091,-0.816499072127044,-0.382625556085259
15,30,-0.0336427362325291,-0.765547375908742,-0.386561436733852
16,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
25,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
21,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
18,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
15,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
19,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
17,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
21,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
16,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
14,30,-0.324659408535808,-0.0522236288525164,-0.441663765814155
18,30,-0.337424330904873,-0.0418499604177972,-0.363699329240869
23,30,-0.55442801117897,0.13450240297243,0.961696092505008
20,30,-0.55442801117897,0.13450240297243,0.961696092505008
18,30,-0.55442801117897,0.13450240297243,0.961696092505008
24,30,-0.55442801117897,0.13450240297243,0.961696092505008
16,30,-0.55442801117897,0.13450240297243,0.961696092505008
17,30,-0.55442801117897,0.13450240297243,0.961696092505008
20,30,-0.55442801117897,0.13450240297243,0.961696092505008
21,30,-0.55442801117897,0.13450240297243,0.961696092505008
19,30,-0.55442801117897,0.13450240297243,0.961696092505008
24,30,-0.402564592601266,0.0693284518201835,0.792049760173541
17,30,0.660479337442666,-0.386889206245542,-0.395474566146731
17,30,0.660479337442666,-0.386889206245542,-0.395474566146731
14,30,0.660479337442666,-0.386889206245542,-0.395474566146731
12,30,0.660479337442666,-0.386889206245542,-0.395474566146731
13,30,0.660479337442666,-0.386889206245542,-0.395474566146731
12,30,0.660479337442666,-0.386889206245542,-0.395474566146731
16,30,0.660479337442666,-0.386889206245542,-0.395474566146731
15,30,0.660479337442666,-0.386889206245542,-0.395474566146731
17,30,0.660479337442666,-0.386889206245542,-0.395474566146731
13,30,0.660479337442666,-0.386889206245542,-0.395474566146731
14,30,0.660479337442666,-0.386889206245542,-0.395474566146731
15,30,0.660479337442666,-0.386889206245542,-0.395474566146731
18,30,0.660479337442666,-0.386889206245542,-0.395474566146731
19,30,0.199832677252983,-0.375605404744611,0.220429576222638
17,30,0.0769935678690672,-0.372596391011029,0.38467068085447
20,30,0.0769935678690672,-0.372596391011029,0.38467068085447
20,30,0.0769935678690672,-0.372596391011029,0.38467068085447
15,30,0.0769935678690672,-0.372596391011029,0.38467068085447
16,30,0.0769935678690672,-0.372596391011029,0.38467068085447
17,30,0.0769935678690672,-0.372596391011029,0.38467068085447
20,30,0.0769935678690672,-0.372596391011029,0.38467068085447
16,30,0.0769935678690672,-0.372596391011029,0.38467068085447
13,30,0.0769935678690672,-0.372596391011029,0.38467068085447
15,30,0.0769935678690672,-0.372596391011029,0.38467068085447
14,30,0.0769935678690672,-0.372596391011029,0.38467068085447
15,30,-0.685324506368488,0.294505225184063,0.391622042531768
20,30,-0.802604210097343,0.397136243060231,0.392691482789814
27,30,-0.802604210097343,0.397136243060231,0.392691482789814
25,30,-0.802604210097343,0.397136243060231,0.392691482789814
23,30,-0.802604210097343,0.397136243060231,0.392691482789814
24,30,-0.802604210097343,0.397136243060231,0.392691482789814
19,30,-0.802604210097343,0.397136243060231,0.392691482789814
23,30,-0.802604210097343,0.397136243060231,0.392691482789814
24,30,-0.802604210097343,0.397136243060231,0.392691482789814
22,30,-0.782800123645839,-0.307104449634525,-0.826524424197322
24,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
18,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
15,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
17,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
14,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
21,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
15,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
15,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
20,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
15,30,-0.780819715000689,-0.377528518904001,-0.948446014896035
19,30,-0.145509867512278,-0.099733478169104,-0.62038008792718
21,30,0.147710062097758,0.0284796175546944,-0.468965044710785
16,30,0.147710062097758,0.0284796175546944,-0.468965044710785
19,30,0.147710062097758,0.0284796175546944,-0.468965044710785
22,30,0.147710062097758,0.0284796175546944,-0.468965044710785
16,30,0.147710062097758,0.0284796175546944,-0.468965044710785
17,30,0.147710062097758,0.0284796175546944,-0.468965044710785
13,30,0.147710062097758,0.0284796175546944,-0.468965044710785
18,30,0.147710062097758,0.0284796175546944,-0.468965044710785
